Time,PickupX,PickupY,DropoffX,DropoffY
1183,962.709,867.935,1243.153,841.455
1183,1171.423,998.434,1131.16,1349.119
1184,1496.274,1272.416,1484.921,1397.002
1187,947.949,869.328,1229.897,1374.172
1187,969.756,1230.464,1094.26,1130.993
1189,914.804,1050.974,896.16,1114.183
1189,1249.936,1000.357,1083.712,987.144
1190,1496.274,1272.416,1509.38,1278.641
1191,896.16,1114.183,1442.715,1393.987
1193,1419.213,1188.908,861.042,1260.376
1196,1557.389,1146.066,949.651,1091.532
1196,1137.797,1142.874,1570.769,1141.241
1196,1443.85,1247.515,1050.722,1119.112
1197,1007.406,1107.292,1074.739,1334.803
1198,1073.291,1319.895,907.423,1081.803
1199,1152.31,1146.834,1234.234,999.973
1199,1556.094,996.559,1428.647,1392.983
1200,1171.423,998.434,1070.397,1290.079
1200,1382.915,1314.164,1513.804,880.325
1201,936.949,958.487,1535.592,1291.092
1201,1361.897,1192.092,1380.992,1345.114
1203,1131.16,1349.119,1463.453,824.234
1203,1233.718,1330.75,941.195,944.785
1204,1215.792,1370.593,929.37,1150.956
1204,1394.954,1392.021,1361.612,876.907
1204,1231.171,1359.698,1173.476,1359.856
1204,847.212,1254.908,1385.8,1267.738
1205,1007.406,1107.292,1492.659,822.208
1205,1319.345,1186.448,1054.476,983.381
1206,1036.51,860.966,1232.406,1286.461
1207,1125.071,852.604,1390.438,829.299
1208,1320.92,1009.853,861.651,1213.396
1209,916.364,1282.247,1030.573,1321.653
1211,1503.868,1165.364,922.186,1020.145
1213,916.423,1144.095,1217.029,1195.378
1213,1535.592,1291.092,1306.724,1007.954
1213,847.212,1254.908,1220.951,1181.007
1214,1258.521,940.265,1602.72,1145.662
1215,1006.99,863.754,1260.952,883.744
1215,1483.168,1266.191,1236.265,1301.803
1215,1498.989,1398.007,1391.838,1134.328
1216,1036.283,1115.172,1231.171,1359.698
1217,1392.231,1118.946,1443.85,1247.515
1218,1050.722,1119.112,1010.403,974.046
1219,1039.785,980.269,1361.485,861.713
1220,949.686,917.381,1259.736,912.005
1221,1289.712,881.79,1259.539,1377.645
1222,1274.36,1379.382,971.3,1289.388
1224,1470.062,1259.966,1054.476,983.381
1224,1439.289,1291.155,907.423,1081.803
1225,890.529,1130.373,1477.108,1175.013
1225,1521.148,1006.815,1229.897,1374.172
1228,1492.659,822.208,949.651,1091.532
1228,925.877,1004.73,1390.266,1195.855
1230,1404.74,1192.382,1428.647,1392.983
1230,1513.804,880.325,942.318,1157.817
1231,1066.055,1245.356,1492.659,822.208
1232,847.212,1254.908,1213.108,1209.75
1233,1440.809,1276.609,981.021,967.822
1233,1259.539,1377.645,1404.534,1012.322
1236,968.598,1186.271,916.364,1282.247
1236,1074.739,1334.803,1184.112,847.03
1237,947.949,869.328,1550.808,982.03
1237,1361.232,831.325,970.528,1259.926
1238,955.265,1164.678,1569.906,1041.57
1238,1187.581,1363.435,1304.002,1382.856
1238,1361.612,876.907,1470.062,1259.966
1240,1095.551,855.392,1263.812,1177.261
1241,1498.989,1398.007,978.528,1099.412
1241,1406.475,1044.679,1260.344,897.874
1242,1302.192,836.317,957.856,1298.651
1243,1431.883,1010.17,964.09,1095.472
1243,1503.232,851.267,1184.112,847.03
1243,1259.736,912.005,1139.832,851.211
1245,901.791,1097.993,945.44,931.083
1245,1530.208,1385.345,1063.16,1215.54
1245,1405.505,1028.501,947.949,869.328
1246,1233.718,1330.75,1215.792,1370.593
1249,1517.249,1160.54,1584.149,1136.417
1249,1565.302,1026.566,1585.198,1268.501
1250,925.877,1004.73,1385.8,1267.738
1250,1070.397,1290.079,1056.941,1167.326
1251,968.212,1171.54,1071.844,1304.987
1251,885.716,1144.21,1173.476,1359.856
1253,1039.785,980.269,1335.117,1011.753
1254,955.265,1164.678,1490.488,1170.189
1257,1462.634,1178.487,1145.265,1352.698
1259,1387.723,1236.787,1052.795,1135.184
1259,1272.673,838.813,1021.844,1111.232
1264,949.686,917.381,1430.059,1240.964
1268,1613.101,1173.801,1123.285,1138.914
1269,1244.718,1375.908,1418.209,1011.246
1271,1390.266,1195.855,1039.785,980.269
1272,1051.27,859.573,1304.092,880.814
1275,1232.444,1345.224,1259.129,926.135
1279,1052.795,1135.184,1409.385,1093.215
1279,1448.85,825.247,1071.844,1304.987
1280,1442.33,1262.062,1054.868,1151.255
1280,1621.698,1239.684,1051.27,859.573
1283,907.423,1081.803,1349.314,1013.652
1283,1503.232,851.267,1490.912,1007.726
1284,1215.792,1370.593,1509.38,1278.641
1284,1628.674,1216.009,1404.74,1192.382
1285,1213.108,1209.75,1259.129,926.135
1285,1556.094,996.559,929.37,1150.956
1287,1443.85,1247.515,1539.453,1341.331
1289,1390.266,1195.855,947.949,869.328
1289,1259.539,1377.645,1257.913,954.396
1290,1527.126,1400.017,916.423,1144.095
1293,1434.247,826.26,1015.851,1317.269
1294,1289.712,881.79,936.949,958.487
1295,1439.289,1291.155,1257.913,840.061
1296,1503.232,851.267,1556.094,996.559
1301,914.804,1050.974,1278.33,1004.156
1305,1264.133,1002.256,969.756,1230.464
1305,1404.74,1192.382,1538.621,1001.687
1307,1436.248,1320.249,971.686,1304.119
1308,966.331,964.71,1404.74,1192.382
1308,1428.647,1392.983,1538.621,1001.687
1310,1445.558,1009.094,856.838,1227.234
1311,1456.784,1394.992,1229.897,1374.172
1312,1258.521,940.265,957.856,1298.651
1314,1187.581,1363.435,1490.912,1007.726
1315,1390.266,1195.855,944.025,1293.183
1315,901.791,1097.993,1492.659,822.208
1317,1198.872,845.636,971.686,1304.119
1319,1490.488,1170.189,1618.292,1187.87
1322,1231.171,1359.698,1232.406,1286.461
1323,947.949,869.328,1388.684,1221.312
1326,911.113,1066.388,1442.33,1262.062
1327,1332.852,878.86,1276.792,1180.803
1329,1385.8,1267.738,1391.445,1149.71
1329,1542.534,1326.66,907.423,1081.803
1329,1274.36,1379.382,1145.265,1352.698
1329,1377.185,1014.475,1030.573,1321.653
1329,1530.629,1155.715,1259.736,912.005
1331,951.64,961.598,1333.645,1386.33
1333,1224.686,1255.777,1448.85,825.247
1333,1259.129,926.135,1050.722,1119.112
1337,1456.956,1253.741,861.042,1260.376
1340,1070.397,1290.079,955.265,1164.678
1342,1540.235,952.971,1068.949,1275.171
1342,1258.521,940.265,1287.433,837.565
1345,890.529,1130.373,1173.476,1359.856
1345,1592.925,1116.588,925.877,1004.73
1350,1332.852,878.86,902.534,1276.78
1351,890.529,1130.373,921.317,1084.697
1353,1363.287,1389.803,1621.698,1239.684
1356,970.528,1259.926,1530.629,1155.715
1357,1050.722,1119.112,1509.38,1278.641
1361,1448.85,825.247,1477.108,1175.013
1362,1404.534,1012.322,1557.389,1146.066
1366,1224.686,1255.777,949.651,1091.532
1367,1621.698,1239.684,949.686,917.381
1367,1063.16,1215.54,1347.713,1190.211
1367,1289.181,1381.119,1496.274,1272.416
1368,1137.797,1142.874,977.469,866.541
1369,1233.718,1330.75,1156.805,996.552
1374,1560.698,1011.562,1094.26,1130.993
1376,1263.812,1177.261,1569.906,1041.57
1382,1508.518,865.796,944.025,1293.183
1383,1260.952,883.744,1071.844,1304.987
1383,1171.423,998.434,947.949,869.328
1384,1259.736,912.005,1389.475,1208.584
1385,1215.792,1370.593,1224.873,1166.635
1388,1302.192,836.317,1036.51,860.966
1388,1304.002,1382.856,1074.739,1334.803
1388,1346.472,832.573,1361.232,831.325
1392,981.021,967.822,1533.289,1370.674
1396,1217.029,1195.378,949.686,917.381
1399,971.686,1304.119,1361.897,1192.092
1400,1498.989,1398.007,1503.232,851.267
1402,1260.952,883.744,1215.792,1370.593
1402,1181.335,1154.754,1442.715,1393.987
1403,1184.112,847.03,1411.801,1392.502
1404,1156.805,996.552,1540.235,952.971
1405,1445.558,1009.094,1252.595,985.037
1408,1056.941,1167.326,1434.247,826.26
1409,1363.287,1389.803,1385.8,1267.738
1411,1198.872,845.636,971.686,1304.119
1411,1234.234,999.973,1633.864,1230.079
1413,922.186,1020.145,1137.797,1142.874
1416,1123.285,1138.914,1349.314,1013.652
1418,902.534,1276.78,1513.804,880.325
1420,1602.72,1145.662,1083.712,987.144
1428,921.317,1084.697,1137.797,1142.874
1430,1276.792,1180.803,1570.769,1141.241
1431,1001.13,1312.886,1390.266,1195.855
1435,1258.521,940.265,922.186,1020.145
1436,1108.772,1134.953,1400.808,1106.08
1439,1521.148,1006.815,1229.897,1374.172
